POZO;FECHA;BFD;TIPO
2550;19/03/2017;613,8;VOLUMETRIC
2400;19/03/2017;40;VOLUMETRIC
2388;19/03/2017;809,71;VOLUMETRIC
2360;19/03/2017;626,6;VOLUMETRIC
2356;19/03/2017;747,8;VOLUMETRIC
2304;19/03/2017;258;VOLUMETRIC
2299;19/03/2017;737,85;VOLUMETRIC
2224;19/03/2017;756,39;VOLUMETRIC
2180;19/03/2017;464,32;VOLUMETRIC
2139;19/03/2017;923,45;VOLUMETRIC
2110;19/03/2017;484,9;VOLUMETRIC
2066;19/03/2017;934;VOLUMETRIC
2058;19/03/2017;1248;VOLUMETRIC
1867;19/03/2017;15;VOLUMETRIC
1814;19/03/2017;0,99;VOLUMETRIC
1529;19/03/2017;3,78;VOLUMETRIC
1441;19/03/2017;1;VOLUMETRIC
1112;19/03/2017;1364,53;VOLUMETRIC
1022;19/03/2017;542,06;VOLUMETRIC
917;19/03/2017;96,56;VOLUMETRIC
912;19/03/2017;10,29;VOLUMETRIC
769;19/03/2017;378,4;VOLUMETRIC
729;19/03/2017;722,13;VOLUMETRIC
724;19/03/2017;1106,05;VOLUMETRIC
687;19/03/2017;11,19;VOLUMETRIC
511;19/03/2017;915,02;VOLUMETRIC
496;19/03/2017;10,29;VOLUMETRIC
3701;18/03/2017;352,4;VOLUMETRIC
3614;18/03/2017;143;VOLUMETRIC
3437;18/03/2017;411,3;VOLUMETRIC
3436;18/03/2017;534,1;VOLUMETRIC
3431;18/03/2017;306,4;VOLUMETRIC
3427;18/03/2017;135,4;VOLUMETRIC
3421;18/03/2017;80,41;VOLUMETRIC
3394;18/03/2017;682,7;VOLUMETRIC
3283;18/03/2017;173,4;VOLUMETRIC
3220;18/03/2017;706,49;VOLUMETRIC
3211;18/03/2017;369,2;VOLUMETRIC
3109;18/03/2017;495,5;VOLUMETRIC
3071;18/03/2017;229,9;VOLUMETRIC
2953;18/03/2017;828,5;VOLUMETRIC
2922;18/03/2017;530,2;VOLUMETRIC
2871;18/03/2017;592,13;VOLUMETRIC
2748;18/03/2017;484,3;VOLUMETRIC
2712;18/03/2017;949;VOLUMETRIC
2600;18/03/2017;914,63;VOLUMETRIC
2591;18/03/2017;564,2;VOLUMETRIC
2578;18/03/2017;204,6;VOLUMETRIC
2572;18/03/2017;1267,85;VOLUMETRIC
2491;18/03/2017;517;VOLUMETRIC
2442;18/03/2017;538,1;VOLUMETRIC
2427;18/03/2017;1346;VOLUMETRIC
2413;18/03/2017;176,5;VOLUMETRIC
2400;18/03/2017;36,38;VOLUMETRIC
2382;18/03/2017;916,5;VOLUMETRIC
2299;18/03/2017;719,29;VOLUMETRIC
2224;18/03/2017;776,78;VOLUMETRIC
2180;18/03/2017;408,33;VOLUMETRIC
2178;18/03/2017;1391;VOLUMETRIC
2098;18/03/2017;318,6;VOLUMETRIC
1214;18/03/2017;749,9;VOLUMETRIC
856;18/03/2017;1,34;VOLUMETRIC
2148ST;17/03/2017;1003;VOLUMETRIC
3643;17/03/2017;338,9;VOLUMETRIC
3641;17/03/2017;968,1;VOLUMETRIC
3434;17/03/2017;173,8;VOLUMETRIC
3394;17/03/2017;697,3;VOLUMETRIC
3359;17/03/2017;508,6;VOLUMETRIC
3346;17/03/2017;1055,61;VOLUMETRIC
3211;17/03/2017;371,85;VOLUMETRIC
3203;17/03/2017;675,61;VOLUMETRIC
3073;17/03/2017;735,2;VOLUMETRIC
3068;17/03/2017;937,69;VOLUMETRIC
3065;17/03/2017;537,45;VOLUMETRIC
3038;17/03/2017;139,3;VOLUMETRIC
2977;17/03/2017;128,03;VOLUMETRIC
2974;17/03/2017;212,79;VOLUMETRIC
2971;17/03/2017;480,5;VOLUMETRIC
2919;17/03/2017;891,6;VOLUMETRIC
2887;17/03/2017;230;VOLUMETRIC
2871;17/03/2017;589,75;VOLUMETRIC
2868;17/03/2017;837,2;VOLUMETRIC
2676;17/03/2017;1016;VOLUMETRIC
2659;17/03/2017;848,3;VOLUMETRIC
2640;17/03/2017;51,49;VOLUMETRIC
2623;17/03/2017;417,68;VOLUMETRIC
2600;17/03/2017;911,9;VOLUMETRIC
2572;17/03/2017;1262,23;VOLUMETRIC
2530;17/03/2017;89,83;VOLUMETRIC
2528;17/03/2017;94,87;VOLUMETRIC
2400;17/03/2017;37,7;VOLUMETRIC
2345;17/03/2017;316,4;VOLUMETRIC
2341;17/03/2017;516,89;VOLUMETRIC
2299;17/03/2017;712,9;VOLUMETRIC
2237;17/03/2017;1060;VOLUMETRIC
2224;17/03/2017;783,89;VOLUMETRIC
2146;17/03/2017;783,1;VOLUMETRIC
2144;17/03/2017;622,79;VOLUMETRIC
2102;17/03/2017;1878;VOLUMETRIC
1808;17/03/2017;14,18;VOLUMETRIC
1441;17/03/2017;2,8;VOLUMETRIC
1344;17/03/2017;915,02;VOLUMETRIC
967;17/03/2017;10,29;VOLUMETRIC
918;17/03/2017;625,02;VOLUMETRIC
856;17/03/2017;1,21;VOLUMETRIC
724;17/03/2017;1106,05;VOLUMETRIC
632;17/03/2017;379,6;VOLUMETRIC
595;17/03/2017;356,7;VOLUMETRIC
196;17/03/2017;313,07;VOLUMETRIC
3785;16/03/2017;365,6;VOLUMETRIC
3682;16/03/2017;833,8;VOLUMETRIC
3647;16/03/2017;717,6;VOLUMETRIC
3450;16/03/2017;377,7;VOLUMETRIC
3431;16/03/2017;163,8;VOLUMETRIC
3430;16/03/2017;1090;VOLUMETRIC
3385;16/03/2017;1109,48;VOLUMETRIC
3060;16/03/2017;212,5;VOLUMETRIC
2963;16/03/2017;363,85;VOLUMETRIC
2899;16/03/2017;734,5;VOLUMETRIC
2887;16/03/2017;235,7;VOLUMETRIC
2871;16/03/2017;583;VOLUMETRIC
2866;16/03/2017;382,4;VOLUMETRIC
2758;16/03/2017;220;VOLUMETRIC
2668;16/03/2017;433,3;VOLUMETRIC
2608;16/03/2017;1387;VOLUMETRIC
2600;16/03/2017;909,95;VOLUMETRIC
2581;16/03/2017;1484;VOLUMETRIC
2572;16/03/2017;1299,79;VOLUMETRIC
2441;16/03/2017;432,2;VOLUMETRIC
2400;16/03/2017;34,54;VOLUMETRIC
2302;16/03/2017;508,3;VOLUMETRIC
2224;16/03/2017;780,25;VOLUMETRIC
2221;16/03/2017;209,3;VOLUMETRIC
2180;16/03/2017;421,8;VOLUMETRIC
2119;16/03/2017;401,4;VOLUMETRIC
1881;16/03/2017;939,9;VOLUMETRIC
1559;16/03/2017;778,5;VOLUMETRIC
1441;16/03/2017;3,33;VOLUMETRIC
856;16/03/2017;1;VOLUMETRIC
527;16/03/2017;479,5;VOLUMETRIC
86;16/03/2017;46,56;VOLUMETRIC
3910;15/03/2017;166,9;VOLUMETRIC
3906;15/03/2017;576,9;VOLUMETRIC
3858;15/03/2017;556,93;VOLUMETRIC
3426;15/03/2017;598;VOLUMETRIC
3211;15/03/2017;369,97;VOLUMETRIC
3109;15/03/2017;496,67;VOLUMETRIC
3068;15/03/2017;915;VOLUMETRIC
2991;15/03/2017;465;VOLUMETRIC
2989;15/03/2017;1234,46;VOLUMETRIC
2980;15/03/2017;425;VOLUMETRIC
2871;15/03/2017;597,36;VOLUMETRIC
2836;15/03/2017;1119;VOLUMETRIC
2678;15/03/2017;102,4;VOLUMETRIC
2649;15/03/2017;920;VOLUMETRIC
2600;15/03/2017;910,17;VOLUMETRIC
2581;15/03/2017;1480;VOLUMETRIC
2572;15/03/2017;1380,8;VOLUMETRIC
2560;15/03/2017;624,1;VOLUMETRIC
2493;15/03/2017;1144;VOLUMETRIC
2402;15/03/2017;859,5;VOLUMETRIC
2400;15/03/2017;38,47;VOLUMETRIC
2343;15/03/2017;716,11;VOLUMETRIC
2299;15/03/2017;713,52;VOLUMETRIC
2224;15/03/2017;783,89;VOLUMETRIC
2219;15/03/2017;1178;VOLUMETRIC
2204;15/03/2017;138;VOLUMETRIC
2102;15/03/2017;1868;VOLUMETRIC
2100;15/03/2017;364,7;VOLUMETRIC
2038;15/03/2017;974,9;VOLUMETRIC
2032;15/03/2017;475;VOLUMETRIC
1665;15/03/2017;849,8;VOLUMETRIC
1559;15/03/2017;781,2;VOLUMETRIC
1441;15/03/2017;1,42;VOLUMETRIC
1342;15/03/2017;156,7;VOLUMETRIC
1008;15/03/2017;861,5;VOLUMETRIC
772;15/03/2017;14;VOLUMETRIC
724;15/03/2017;1118;VOLUMETRIC
251;15/03/2017;177,5;VOLUMETRIC
3904;14/03/2017;766,3;VOLUMETRIC
3858;14/03/2017;553,3;VOLUMETRIC
3745;14/03/2017;683,1;VOLUMETRIC
3717;14/03/2017;711,8;VOLUMETRIC
3211;14/03/2017;372,36;VOLUMETRIC
3109;14/03/2017;499,62;VOLUMETRIC
2995;14/03/2017;458,5;VOLUMETRIC
2989;14/03/2017;1188,84;VOLUMETRIC
2963;14/03/2017;347,3;VOLUMETRIC
2949;14/03/2017;759,6;VOLUMETRIC
2871;14/03/2017;574,93;VOLUMETRIC
2868;14/03/2017;862,7;VOLUMETRIC
2866;14/03/2017;369,6;VOLUMETRIC
2833;14/03/2017;185,9;VOLUMETRIC
2792;14/03/2017;675,1;VOLUMETRIC
2683;14/03/2017;651;VOLUMETRIC
2644;14/03/2017;606,96;VOLUMETRIC
2575;14/03/2017;1077;VOLUMETRIC
2572;14/03/2017;1274,94;VOLUMETRIC
2552;14/03/2017;870,96;VOLUMETRIC
2532;14/03/2017;985,6;VOLUMETRIC
2511;14/03/2017;1007;VOLUMETRIC
2437;14/03/2017;162,04;VOLUMETRIC
2400;14/03/2017;40,87;VOLUMETRIC
2335;14/03/2017;1077,35;VOLUMETRIC
2224;14/03/2017;762,18;VOLUMETRIC
2180;14/03/2017;423,7;VOLUMETRIC
2170;14/03/2017;548,9;VOLUMETRIC
2109;14/03/2017;716,2;VOLUMETRIC
1793;14/03/2017;1,02;VOLUMETRIC
1441;14/03/2017;4,79;VOLUMETRIC
1439;14/03/2017;3,74;VOLUMETRIC
1064;14/03/2017;397,89;VOLUMETRIC
724;14/03/2017;1180,78;VOLUMETRIC
617;14/03/2017;318,9;VOLUMETRIC
399;14/03/2017;243,1;VOLUMETRIC
3917;13/03/2017;180;VOLUMETRIC
3858;13/03/2017;543,46;VOLUMETRIC
3775;13/03/2017;631,6;VOLUMETRIC
3745;13/03/2017;693,9;VOLUMETRIC
3111;13/03/2017;1181,49;VOLUMETRIC
3068;13/03/2017;910,51;VOLUMETRIC
3042;13/03/2017;650,1;VOLUMETRIC
2989;13/03/2017;1297,45;VOLUMETRIC
2973;13/03/2017;1063;VOLUMETRIC
2965;13/03/2017;528,47;VOLUMETRIC
2931;13/03/2017;91,02;VOLUMETRIC
2888;13/03/2017;212,8;VOLUMETRIC
2871;13/03/2017;665,91;VOLUMETRIC
2832;13/03/2017;657,5;VOLUMETRIC
2831;13/03/2017;1159;VOLUMETRIC
2797;13/03/2017;958;VOLUMETRIC
2734;13/03/2017;139,46;VOLUMETRIC
2670;13/03/2017;786,7;VOLUMETRIC
2641;13/03/2017;186,38;VOLUMETRIC
2600;13/03/2017;1002,43;VOLUMETRIC
2591;13/03/2017;625,76;VOLUMETRIC
2560;13/03/2017;616,8;VOLUMETRIC
2461;13/03/2017;1032,88;VOLUMETRIC
2444;13/03/2017;538,4;VOLUMETRIC
2400;13/03/2017;39,13;VOLUMETRIC
2332;13/03/2017;640,74;VOLUMETRIC
2287;13/03/2017;1174;VOLUMETRIC
2248;13/03/2017;666,3;VOLUMETRIC
2218;13/03/2017;806,81;VOLUMETRIC
2165;13/03/2017;1050,28;VOLUMETRIC
2121;13/03/2017;628,4;VOLUMETRIC
2101;13/03/2017;538,2;VOLUMETRIC
2085;13/03/2017;380,6;VOLUMETRIC
1861;13/03/2017;13;VOLUMETRIC
1441;13/03/2017;1,46;VOLUMETRIC
914;13/03/2017;129;VOLUMETRIC
761;13/03/2017;11,02;VOLUMETRIC
724;13/03/2017;1183,67;VOLUMETRIC
578;13/03/2017;495,6;VOLUMETRIC
723;13/03/2017;275;VOLUMETRIC
3909;12/03/2017;372,9;VOLUMETRIC
3858;12/03/2017;537,28;VOLUMETRIC
3284;12/03/2017;534,85;VOLUMETRIC
3107;12/03/2017;624,6;VOLUMETRIC
3066;12/03/2017;573,17;VOLUMETRIC
2989;12/03/2017;1220,52;VOLUMETRIC
2976;12/03/2017;359,8;VOLUMETRIC
2940;12/03/2017;1127,87;VOLUMETRIC
2914;12/03/2017;1438;VOLUMETRIC
2871;12/03/2017;595,06;VOLUMETRIC
2865;12/03/2017;826,8;VOLUMETRIC
2840;12/03/2017;1194;VOLUMETRIC
2836;12/03/2017;1100;VOLUMETRIC
2681;12/03/2017;543,2;VOLUMETRIC
2672;12/03/2017;798,95;VOLUMETRIC
2638;12/03/2017;723,4;VOLUMETRIC
2558;12/03/2017;218,8;VOLUMETRIC
2513;12/03/2017;673,2;VOLUMETRIC
2433;12/03/2017;179,09;VOLUMETRIC
2400;12/03/2017;39,85;VOLUMETRIC
2398;12/03/2017;479,88;VOLUMETRIC
2331;12/03/2017;548,28;VOLUMETRIC
2291;12/03/2017;1096;VOLUMETRIC
2290;12/03/2017;494,7;VOLUMETRIC
2289;12/03/2017;889,01;VOLUMETRIC
2221;12/03/2017;820,7;VOLUMETRIC
2219;12/03/2017;1186;VOLUMETRIC
2218;12/03/2017;841,5;VOLUMETRIC
2215;12/03/2017;659,11;VOLUMETRIC
2186;12/03/2017;1033,05;VOLUMETRIC
2137;12/03/2017;902,5;VOLUMETRIC
2083;12/03/2017;575,2;VOLUMETRIC
1771;12/03/2017;22;VOLUMETRIC
1441;12/03/2017;3,5;VOLUMETRIC
1292;12/03/2017;5,16;VOLUMETRIC
1066;12/03/2017;1121;VOLUMETRIC
1008;12/03/2017;853,1;VOLUMETRIC
941;12/03/2017;830,8;VOLUMETRIC
890;12/03/2017;82;VOLUMETRIC
880;12/03/2017;560,5;VOLUMETRIC
754;12/03/2017;10,9;VOLUMETRIC
724;12/03/2017;1178,43;VOLUMETRIC
718;12/03/2017;303,36;VOLUMETRIC
528;12/03/2017;465;VOLUMETRIC
341;12/03/2017;442,5;VOLUMETRIC
296;12/03/2017;253,1;VOLUMETRIC
3917;11/03/2017;203;VOLUMETRIC
3675;11/03/2017;278,7;VOLUMETRIC
3302;11/03/2017;260,14;VOLUMETRIC
3064;11/03/2017;1008;VOLUMETRIC
2930;11/03/2017;461,14;VOLUMETRIC
2929;11/03/2017;1041;VOLUMETRIC
2908;11/03/2017;306,54;VOLUMETRIC
2890;11/03/2017;411,62;VOLUMETRIC
2871;11/03/2017;613,82;VOLUMETRIC
2836;11/03/2017;1109,15;VOLUMETRIC
2673;11/03/2017;973,8;VOLUMETRIC
2634;11/03/2017;731,63;VOLUMETRIC
2584;11/03/2017;501;VOLUMETRIC
2516;11/03/2017;459,2;VOLUMETRIC
2406;11/03/2017;241,39;VOLUMETRIC
2400;11/03/2017;22,88;VOLUMETRIC
2289;11/03/2017;900,2;VOLUMETRIC
2287;11/03/2017;1154;VOLUMETRIC
2284;11/03/2017;422;VOLUMETRIC
2235;11/03/2017;451,8;VOLUMETRIC
2232;11/03/2017;857,3;VOLUMETRIC
2228;11/03/2017;543,64;VOLUMETRIC
2222;11/03/2017;290;VOLUMETRIC
2202;11/03/2017;1339;VOLUMETRIC
2186;11/03/2017;1026,44;VOLUMETRIC
2178;11/03/2017;985,89;VOLUMETRIC
2147;11/03/2017;1657;VOLUMETRIC
2121;11/03/2017;1334;VOLUMETRIC
2113;11/03/2017;419,7;VOLUMETRIC
2106;11/03/2017;269,4;VOLUMETRIC
1881;11/03/2017;1027;VOLUMETRIC
1710;11/03/2017;245,3;VOLUMETRIC
1441;11/03/2017;2,04;VOLUMETRIC
1329;11/03/2017;24,53;VOLUMETRIC
1047;11/03/2017;854,29;VOLUMETRIC
797;11/03/2017;437,9;VOLUMETRIC
773;11/03/2017;22,28;VOLUMETRIC
532;11/03/2017;182,1;VOLUMETRIC
394;11/03/2017;47,95;VOLUMETRIC
167;11/03/2017;217,29;VOLUMETRIC
3920;10/03/2017;421,1;VOLUMETRIC
3858;10/03/2017;756,39;VOLUMETRIC
3719;10/03/2017;852,2;VOLUMETRIC
3219;10/03/2017;459,91;VOLUMETRIC
3106;10/03/2017;132,9;VOLUMETRIC
2998;10/03/2017;184,2;VOLUMETRIC
2991;10/03/2017;471,36;VOLUMETRIC
2912;10/03/2017;867,84;VOLUMETRIC
2903;10/03/2017;640,2;VOLUMETRIC
2871;10/03/2017;613,82;VOLUMETRIC
2861;10/03/2017;665,1;VOLUMETRIC
2836;10/03/2017;1103,05;VOLUMETRIC
2804;10/03/2017;523,1;VOLUMETRIC
2681;10/03/2017;493,9;VOLUMETRIC
2675;10/03/2017;301,9;VOLUMETRIC
2642;10/03/2017;334,3;VOLUMETRIC
2630;10/03/2017;1335,99;VOLUMETRIC
2605;10/03/2017;291,9;VOLUMETRIC
2590;10/03/2017;998,59;VOLUMETRIC
2540;10/03/2017;212,1;VOLUMETRIC
2496;10/03/2017;59,86;VOLUMETRIC
2289;10/03/2017;889,79;VOLUMETRIC
2246;10/03/2017;532,3;VOLUMETRIC
2232;10/03/2017;855,3;VOLUMETRIC
2217;10/03/2017;339,5;VOLUMETRIC
2213;10/03/2017;1885,38;VOLUMETRIC
2207;10/03/2017;666;VOLUMETRIC
2206;10/03/2017;239;VOLUMETRIC
2198;10/03/2017;601,1;VOLUMETRIC
2186;10/03/2017;1010,81;VOLUMETRIC
2160;10/03/2017;14,78;VOLUMETRIC
2150;10/03/2017;157,4;VOLUMETRIC
2149;10/03/2017;211,9;VOLUMETRIC
2114;10/03/2017;991,6;VOLUMETRIC
2105;10/03/2017;1330,17;VOLUMETRIC
2097;10/03/2017;1030,65;VOLUMETRIC
2042;10/03/2017;795,9;VOLUMETRIC
2026;10/03/2017;171,5;VOLUMETRIC
1879;10/03/2017;1;VOLUMETRIC
1839;10/03/2017;323,06;VOLUMETRIC
1792;10/03/2017;16,34;VOLUMETRIC
1168;10/03/2017;10,5;VOLUMETRIC
931;10/03/2017;653,8;VOLUMETRIC
923;10/03/2017;995,51;VOLUMETRIC
876;10/03/2017;47,75;VOLUMETRIC
528;10/03/2017;525,64;VOLUMETRIC
178;10/03/2017;590,7;VOLUMETRIC
2200ST;9/03/2017;1050;VOLUMETRIC
3858;9/03/2017;648,47;VOLUMETRIC
3511;9/03/2017;880,5;VOLUMETRIC
3417;9/03/2017;798,6;VOLUMETRIC
3292;9/03/2017;308,01;VOLUMETRIC
3211;9/03/2017;430,02;VOLUMETRIC
3059;9/03/2017;179,7;VOLUMETRIC
3043;9/03/2017;599,2;VOLUMETRIC
2989;9/03/2017;1226,68;VOLUMETRIC
2923;9/03/2017;831,13;VOLUMETRIC
2872;9/03/2017;661;VOLUMETRIC
2871;9/03/2017;606,4;VOLUMETRIC
2855;9/03/2017;341,1;VOLUMETRIC
2826;9/03/2017;308,7;VOLUMETRIC
2810;9/03/2017;748,9;VOLUMETRIC
2790;9/03/2017;57,74;VOLUMETRIC
2788;9/03/2017;53,35;VOLUMETRIC
2664;9/03/2017;581,6;VOLUMETRIC
2650;9/03/2017;710,5;VOLUMETRIC
2636;9/03/2017;419,3;VOLUMETRIC
2630;9/03/2017;1329,35;VOLUMETRIC
2600;9/03/2017;950;VOLUMETRIC
2584;9/03/2017;506,4;VOLUMETRIC
2582;9/03/2017;1039;VOLUMETRIC
2550;9/03/2017;664,4;VOLUMETRIC
2498;9/03/2017;184,4;VOLUMETRIC
2399;9/03/2017;792,71;VOLUMETRIC
2289;9/03/2017;889,01;VOLUMETRIC
2276;9/03/2017;439;VOLUMETRIC
2267;9/03/2017;867;VOLUMETRIC
2244;9/03/2017;905,6;VOLUMETRIC
2147;9/03/2017;1584,32;VOLUMETRIC
2124;9/03/2017;385,35;VOLUMETRIC
2122;9/03/2017;235,61;VOLUMETRIC
2082;9/03/2017;1360,13;VOLUMETRIC
1871;9/03/2017;19,85;VOLUMETRIC
1866;9/03/2017;5;VOLUMETRIC
1803;9/03/2017;16;VOLUMETRIC
1679;9/03/2017;331,1;VOLUMETRIC
1487;9/03/2017;209,02;VOLUMETRIC
1206;9/03/2017;38,01;VOLUMETRIC
1176;9/03/2017;34,59;VOLUMETRIC
875;9/03/2017;81,57;VOLUMETRIC
578;9/03/2017;408,21;VOLUMETRIC
371;9/03/2017;308,64;VOLUMETRIC
334;9/03/2017;1008;VOLUMETRIC
C2PP1;8/03/2017;581;VOLUMETRIC
3902;8/03/2017;990;VOLUMETRIC
3858;8/03/2017;588;VOLUMETRIC
3348;8/03/2017;45;VOLUMETRIC
3218;8/03/2017;1;VOLUMETRIC
3127;8/03/2017;454;VOLUMETRIC
3070;8/03/2017;626;VOLUMETRIC
3063;8/03/2017;914,4;VOLUMETRIC
3053;8/03/2017;371,3;VOLUMETRIC
2972;8/03/2017;37;VOLUMETRIC
2871;8/03/2017;612,33;VOLUMETRIC
2825;8/03/2017;869,2;VOLUMETRIC
2819;8/03/2017;40,12;VOLUMETRIC
2813;8/03/2017;901,9;VOLUMETRIC
2809;8/03/2017;938,4;VOLUMETRIC
2789;8/03/2017;80,26;VOLUMETRIC
2738;8/03/2017;278,7;VOLUMETRIC
2697;8/03/2017;789;VOLUMETRIC
2609;8/03/2017;1256;VOLUMETRIC
2603;8/03/2017;853,1;VOLUMETRIC
2600;8/03/2017;967,99;VOLUMETRIC
2586;8/03/2017;892,8;VOLUMETRIC
2572;8/03/2017;1164;VOLUMETRIC
2509;8/03/2017;378,9;VOLUMETRIC
2495;8/03/2017;118,6;VOLUMETRIC
2385;8/03/2017;626;VOLUMETRIC
2313;8/03/2017;881;VOLUMETRIC
2299;8/03/2017;413,9;VOLUMETRIC
2296;8/03/2017;780,4;VOLUMETRIC
2293;8/03/2017;775,5;VOLUMETRIC
2274;8/03/2017;549,3;VOLUMETRIC
2271;8/03/2017;655,6;VOLUMETRIC
2264;8/03/2017;925,8;VOLUMETRIC
2230;8/03/2017;1478,7;VOLUMETRIC
2211;8/03/2017;965;VOLUMETRIC
2206;8/03/2017;238,3;VOLUMETRIC
2147;8/03/2017;1594,24;VOLUMETRIC
2145;8/03/2017;487;VOLUMETRIC
2119;8/03/2017;333;VOLUMETRIC
2057;8/03/2017;1154,4;VOLUMETRIC
1880;8/03/2017;901;VOLUMETRIC
1827;8/03/2017;3;VOLUMETRIC
1775;8/03/2017;450;VOLUMETRIC
1636;8/03/2017;1077;VOLUMETRIC
1487;8/03/2017;182;VOLUMETRIC
1405;8/03/2017;1;VOLUMETRIC
871;8/03/2017;18;VOLUMETRIC
801;8/03/2017;1,29;VOLUMETRIC
748;8/03/2017;702,1;VOLUMETRIC
264;8/03/2017;962;VOLUMETRIC
3902;7/03/2017;972,62;VOLUMETRIC
3651;7/03/2017;531;VOLUMETRIC
3633;7/03/2017;94,18;VOLUMETRIC
3396;7/03/2017;989;VOLUMETRIC
3227;7/03/2017;1029;VOLUMETRIC
3217;7/03/2017;662;VOLUMETRIC
3073;7/03/2017;950,9;VOLUMETRIC
3041;7/03/2017;955,4;VOLUMETRIC
2984;7/03/2017;576,9;VOLUMETRIC
2894;7/03/2017;875,7;VOLUMETRIC
2871;7/03/2017;597,96;VOLUMETRIC
2852;7/03/2017;180,3;VOLUMETRIC
2824;7/03/2017;178,4;VOLUMETRIC
2814;7/03/2017;802,4;VOLUMETRIC
2738;7/03/2017;272,6;VOLUMETRIC
2692;7/03/2017;372,02;VOLUMETRIC
2674;7/03/2017;346,95;VOLUMETRIC
2652;7/03/2017;183,4;VOLUMETRIC
2619;7/03/2017;735,46;VOLUMETRIC
2600;7/03/2017;914,04;VOLUMETRIC
2596;7/03/2017;1271;VOLUMETRIC
2543;7/03/2017;366,3;VOLUMETRIC
2520;7/03/2017;177,2;VOLUMETRIC
2464;7/03/2017;461;VOLUMETRIC
2385;7/03/2017;73,39;VOLUMETRIC
2363;7/03/2017;881,22;VOLUMETRIC
2321;7/03/2017;119,19;VOLUMETRIC
2278;7/03/2017;707,4;VOLUMETRIC
2273;7/03/2017;349;VOLUMETRIC
2268;7/03/2017;844,8;VOLUMETRIC
2256;7/03/2017;186,1;VOLUMETRIC
2218;7/03/2017;814,14;VOLUMETRIC
2180;7/03/2017;437,85;VOLUMETRIC
2157;7/03/2017;1530,44;VOLUMETRIC
2147;7/03/2017;1564,27;VOLUMETRIC
1889;7/03/2017;742,4;VOLUMETRIC
1878;7/03/2017;1,35;VOLUMETRIC
1863;7/03/2017;2,79;VOLUMETRIC
1697;7/03/2017;14,54;VOLUMETRIC
1487;7/03/2017;186;VOLUMETRIC
1483;7/03/2017;602,35;VOLUMETRIC
1362;7/03/2017;5,83;VOLUMETRIC
1342;7/03/2017;146,19;VOLUMETRIC
1170;7/03/2017;57,66;VOLUMETRIC
1120;7/03/2017;515,86;VOLUMETRIC
791;7/03/2017;323;VOLUMETRIC
624;7/03/2017;2,71;VOLUMETRIC
476;7/03/2017;31,01;VOLUMETRIC
466;7/03/2017;238,9;VOLUMETRIC
86;7/03/2017;44;VOLUMETRIC
C2PP2;6/03/2017;1092;VOLUMETRIC
3902;6/03/2017;985,49;VOLUMETRIC
3759;6/03/2017;271,68;VOLUMETRIC
3436;6/03/2017;504,9;VOLUMETRIC
3350;6/03/2017;500;VOLUMETRIC
3210;6/03/2017;313,64;VOLUMETRIC
3037;6/03/2017;63,78;VOLUMETRIC
2983;6/03/2017;339,5;VOLUMETRIC
2959;6/03/2017;559,6;VOLUMETRIC
2949;6/03/2017;773,16;VOLUMETRIC
2880;6/03/2017;352,8;VOLUMETRIC
2860;6/03/2017;621,8;VOLUMETRIC
2859;6/03/2017;825,7;VOLUMETRIC
2838;6/03/2017;725,2;VOLUMETRIC
2823;6/03/2017;827,4;VOLUMETRIC
2811;6/03/2017;1081;VOLUMETRIC
2677;6/03/2017;921,15;VOLUMETRIC
2651;6/03/2017;192,9;VOLUMETRIC
2521;6/03/2017;481,9;VOLUMETRIC
2423;6/03/2017;243,6;VOLUMETRIC
2385;6/03/2017;767;VOLUMETRIC
2375;6/03/2017;720;VOLUMETRIC
2361;6/03/2017;573;VOLUMETRIC
2330;6/03/2017;129,03;VOLUMETRIC
2299;6/03/2017;414,1;VOLUMETRIC
2295;6/03/2017;441,9;VOLUMETRIC
2289;6/03/2017;797,2;VOLUMETRIC
2274;6/03/2017;461,9;VOLUMETRIC
2267;6/03/2017;987,31;VOLUMETRIC
2265;6/03/2017;514,6;VOLUMETRIC
2260;6/03/2017;183,5;VOLUMETRIC
2255;6/03/2017;303,2;VOLUMETRIC
2241;6/03/2017;1188;VOLUMETRIC
2218;6/03/2017;790;VOLUMETRIC
2180;6/03/2017;453,24;VOLUMETRIC
2147;6/03/2017;1590,77;VOLUMETRIC
2091;6/03/2017;1155;VOLUMETRIC
2044;6/03/2017;227,8;VOLUMETRIC
2043;6/03/2017;1280;VOLUMETRIC
1799;6/03/2017;24,44;VOLUMETRIC
1716;6/03/2017;1,18;VOLUMETRIC
1487;6/03/2017;171,82;VOLUMETRIC
1057;6/03/2017;552,09;VOLUMETRIC
910;6/03/2017;430,42;VOLUMETRIC
903;6/03/2017;0,97;VOLUMETRIC
885;6/03/2017;266;VOLUMETRIC
562;6/03/2017;321;VOLUMETRIC
442;6/03/2017;1076;VOLUMETRIC
409;6/03/2017;26,78;VOLUMETRIC
294;6/03/2017;78,66;VOLUMETRIC
3902;5/03/2017;1095,81;VOLUMETRIC
3858;5/03/2017;649,5;VOLUMETRIC
3437;5/03/2017;497;VOLUMETRIC
3209;5/03/2017;402,86;VOLUMETRIC
2962;5/03/2017;803,8;VOLUMETRIC
2956;5/03/2017;376,5;VOLUMETRIC
2873;5/03/2017;481,6;VOLUMETRIC
